Date,AQI,PM10,CO,NO,NO2,O3,SO2,PM2_5,NH3,City,Latitude,Longitude
2021-08-13,1,3.612916667,252.4266667,1.2475,11.75708333,35.525,8.210416667,2.634166667,0.805833333,Moscow,55.7504461,37.6174943
2022-05-18,1,2.207916667,227.53125,1.768333333,11.3025,56.64041667,8.036666667,1.209166667,0.67625,Moscow,55.7504461,37.6174943
2022-05-17,1,1.862916667,222.6625,0.768333333,11.38166667,46.58041667,6.876666667,1.104166667,0.405416667,Moscow,55.7504461,37.6174943
2022-05-16,1,1.674583333,223.775,1.032083333,8.6175,52.25875,6.589166667,1.012916667,0.477916667,Moscow,55.7504461,37.6174943
2021-08-21,1,3.820416667,276.765,0.718333333,17.44375,28.80375,8.65625,2.78375,0.39375,Moscow,55.7504461,37.6174943
2021-08-22,1,3.78,271.2016667,0.983333333,13.56333333,29.65333333,7.79125,2.639583333,0.903333333,Moscow,55.7504461,37.6174943
2021-08-23,1,5.78875,337.5425,8.972916667,20.14333333,23.8425,13.2925,3.804166667,1.57625,Moscow,55.7504461,37.6174943
2022-05-15,1,2.88625,227.67,1.66625,12.26291667,48.33958333,8.9175,1.915,0.645833333,Moscow,55.7504461,37.6174943
2021-08-28,1,4.0575,276.20875,1.67875,11.56458333,35.89666667,9.215,2.877083333,0.917083333,Moscow,55.7504461,37.6174943
2022-05-13,1,2.1875,219.4645833,0.694166667,7.670416667,61.86958333,5.6025,1.553333333,0.695833333,Moscow,55.7504461,37.6174943
2021-09-02,1,2.732916667,384.4116667,2.059166667,15.46,21.50583333,10.53333333,1.456666667,0.6925,Moscow,55.7504461,37.6174943
2021-09-03,1,2.511666667,361.6033333,2.599583333,12.6725,32.01791667,8.93625,1.613333333,0.705416667,Moscow,55.7504461,37.6174943
2021-09-04,1,1.501666667,387.1929167,0.7825,8.497083333,34.21291667,5.784583333,0.881666667,0.43125,Moscow,55.7504461,37.6174943
2021-09-05,1,2.329166667,443.51875,0.735833333,13.83125,26.42833333,7.4975,1.275416667,0.5875,Moscow,55.7504461,37.6174943
2021-07-03,1,2.57375,182.12125,5.385416667,20.47916667,26.32791667,8.2175,1.337083333,0.514583333,Moscow,55.7504461,37.6174943
2021-09-06,1,3.489166667,461.5995833,2.52875,16.21583333,35.12666667,11.5075,2.030416667,0.939583333,Moscow,55.7504461,37.6174943
2021-07-02,1,3.2125,182.1916667,7.2075,20.04,19.40041667,12.01583333,1.777916667,0.52375,Moscow,55.7504461,37.6174943
2021-06-30,1,3.342083333,172.2479167,1.229583333,13.59958333,33.69208333,10.22875,2.416666667,0.850416667,Moscow,55.7504461,37.6174943
2022-06-19,1,2.352083333,177.9491667,0.655,10.31416667,55.96166667,7.61,1.610416667,1.32875,Moscow,55.7504461,37.6174943
2022-06-18,1,2.659583333,191.9266667,1.338333333,12.45375,37.86416667,7.99,1.649583333,1.427083333,Moscow,55.7504461,37.6174943
2022-06-16,1,3.14375,214.0395833,3.185416667,16.9925,32.505,10.61708333,1.799583333,1.336666667,Moscow,55.7504461,37.6174943
2021-04-16,1,6.606666667,252.4266667,1.80875,18.37916667,55.09125,8.58125,4.509583333,1.196666667,Moscow,55.7504461,37.6174943
2021-04-19,1,3.09125,243.2479167,1.53375,21.39166667,53.37708333,9.855833333,1.570416667,1.1825,Moscow,55.7504461,37.6174943
2021-04-20,1,4.095,260.215,1.565,20.6925,56.8925,12.03125,2.764166667,1.020416667,Moscow,55.7504461,37.6174943
2021-04-24,1,2.986666667,245.3333333,1.548333333,14.68416667,51.94458333,8.83625,2.006666667,0.6825,Moscow,55.7504461,37.6174943
2021-04-25,1,1.384583333,225.7216667,0.39375,8.99875,61.75041667,5.880416667,0.777083333,1.0675,Moscow,55.7504461,37.6174943
2021-04-28,1,3.5425,262.1616667,1.958333333,18.5,41.51541667,11.51,2.15,1.222083333,Moscow,55.7504461,37.6174943
2022-06-15,1,1.895416667,182.6075,1.005,10.97458333,52.42166667,8.442083333,1.140416667,0.906666667,Moscow,55.7504461,37.6174943
2021-05-03,1,4.006666667,230.45125,1.720833333,17.23375,50.50875,11.43583333,3.099166667,1.03,Moscow,55.7504461,37.6174943
2021-05-04,1,1.1825,221.2029167,0.822083333,9.317083333,67.20583333,6.335833333,0.696666667,0.585833333,Moscow,55.7504461,37.6174943
2021-05-06,1,5.24375,241.71625,0.902083333,20.96375,53.9125,14.45416667,4.097916667,1.260833333,Moscow,55.7504461,37.6174943
2021-05-09,1,2.34,232.9533333,0.605416667,9.446666667,58.14458333,5.689583333,1.677083333,0.452083333,Moscow,55.7504461,37.6174943
2021-05-21,1,3.374166667,222.7325,1.20125,18.8975,44.00416667,11.775,2.224583333,1.52,Moscow,55.7504461,37.6174943
2021-05-24,1,3.920833333,224.0541667,1.705416667,17.575,47.34125,11.50458333,2.53375,1.192083333,Moscow,55.7504461,37.6174943
2021-05-30,1,1.454166667,203.8875,1.7725,16.28166667,51.67875,5.473333333,0.640833333,0.417083333,Moscow,55.7504461,37.6174943
2021-06-01,1,3.955416667,237.405,6.225,23.29166667,39.61958333,11.04375,2.1375,0.74,Moscow,55.7504461,37.6174943
2021-06-02,1,2.844583333,207.4345833,2.839166667,17.32583333,51.82625,7.69,1.445833333,0.645833333,Moscow,55.7504461,37.6174943
2021-06-07,1,6.217083333,257.2945833,4.63125,26.71875,25.38375,12.52,3.882083333,0.73875,Moscow,55.7504461,37.6174943
2021-06-10,1,2.839583333,196.865,1.357083333,19.115,43.94375,7.697083333,1.765,0.394166667,Moscow,55.7504461,37.6174943
2021-06-11,1,4.718333333,214.9441667,2.261666667,21.23833333,29.04208333,11.25666667,3.31,0.505416667,Moscow,55.7504461,37.6174943
2022-06-06,1,3.404166667,200.2020833,2.17625,10.42791667,44.71875,8.499166667,2.354583333,0.55625,Moscow,55.7504461,37.6174943
2022-06-05,1,2.777916667,199.57625,1.763333333,10.11,39.26,7.497916667,1.84875,0.53875,Moscow,55.7504461,37.6174943
2021-06-16,1,3.821666667,212.16375,2.62,16.11166667,37.48666667,9.276666667,2.4375,0.792916667,Moscow,55.7504461,37.6174943
2022-05-29,1,3.485,230.9379167,1.394583333,15.80375,41.25041667,9.29875,2.384583333,1.067083333,Moscow,55.7504461,37.6174943
2021-06-29,1,2.969583333,171.2733333,2.192083333,12.11083333,32.36208333,9.9275,2.182916667,0.784166667,Moscow,55.7504461,37.6174943
2021-07-01,1,3.71375,182.1920833,6.525833333,16.99666667,13.67833333,12.67666667,2.278333333,0.5325,Moscow,55.7504461,37.6174943
2021-09-07,1,3.187916667,378.70875,0.584583333,14.585,42.97375,9.492083333,2.252916667,0.945833333,Moscow,55.7504461,37.6174943
2021-09-08,1,5.9225,350.1975,0.68625,15.23083333,52.72125,10.07083333,4.8875,1.28375,Moscow,55.7504461,37.6174943
2021-09-14,1,1.669166667,345.4704167,0.365833333,10.72083333,46.48416667,6.889166667,0.8575,0.812916667,Moscow,55.7504461,37.6174943
2021-11-16,1,3.63375,305.6925,0.17625,18.39958333,46.80458333,11.19,2.53375,1.0275,Moscow,55.7504461,37.6174943
2021-11-20,1,2.924166667,316.6791667,4.367083333,15.2725,30.5,8.6775,2.109583333,0.460833333,Moscow,55.7504461,37.6174943
2021-11-22,1,3.264166667,313.06375,0.6,19.20041667,35.8825,13.53041667,1.919166667,0.98625,Moscow,55.7504461,37.6174943
2021-11-26,1,5.472916667,308.4745833,0.231666667,25.305,32.65583333,13.56625,4.116666667,0.80375,Moscow,55.7504461,37.6174943
2021-11-30,1,1.669583333,297.2091667,1.300416667,15.03375,26.90791667,8.450833333,1.16875,0.487083333,Moscow,55.7504461,37.6174943
2021-12-01,1,3.5425,313.2025,0.342083333,22.36375,40.82916667,14.25583333,2.315,1.18125,Moscow,55.7504461,37.6174943
2022-04-21,1,5.44,283.0220833,1.398333333,25.7975,37.69541667,10.64166667,3.379583333,0.980416667,Moscow,55.7504461,37.6174943
2021-12-11,1,7.427916667,358.4033333,2.596666667,27.75458333,17.19541667,16.84375,4.95375,1.514583333,Moscow,55.7504461,37.6174943
2022-04-19,1,3.609583333,270.64625,2.52375,21.1275,60.87083333,9.427916667,1.881666667,0.745,Moscow,55.7504461,37.6174943
2022-04-18,1,5.00625,295.1220833,4.235833333,24.09083333,57.45125,11.81,2.58,1.548333333,Moscow,55.7504461,37.6174943
2021-12-17,1,6.58625,363.2708333,5.325416667,26.6325,11.01541667,16.17833333,4.35875,1.1575,Moscow,55.7504461,37.6174943
2021-12-18,1,4.060416667,324.3279167,1.244583333,24.47583333,20.43291667,15.3425,2.65375,1.24875,Moscow,55.7504461,37.6174943
2021-12-19,1,3.715,325.72,1.308333333,23.59791667,17.88875,13.38083333,2.595,0.917916667,Moscow,55.7504461,37.6174943
2021-12-20,1,3.31125,325.99875,2.68375,17.07958333,12.43416667,11.86625,2.059583333,0.715833333,Moscow,55.7504461,37.6174943
2021-12-23,1,5.188333333,329.6141667,0.431666667,24.20458333,46.10458333,15.32916667,3.71625,1.604583333,Moscow,55.7504461,37.6174943
2021-12-26,1,2.770416667,300.12875,0.28375,15.065,45.77625,9.814583333,1.984583333,1.022916667,Moscow,55.7504461,37.6174943
2022-04-16,1,1.575416667,267.8645833,0.845833333,17.90666667,63.315,5.326666667,0.823333333,0.455833333,Moscow,55.7504461,37.6174943
2022-04-13,1,4.7775,292.8970833,0.913333333,23.73416667,45.38833333,10.12541667,3.339166667,0.520416667,Moscow,55.7504461,37.6174943
2022-01-07,1,4.27625,332.1179167,1.641666667,20.81791667,36.64916667,13.66541667,2.854166667,1.083333333,Moscow,55.7504461,37.6174943
2022-01-14,1,2.03875,275.37375,0.2325,12.91875,58.05541667,7.103333333,1.258333333,0.495833333,Moscow,55.7504461,37.6174943
2022-01-15,1,1.492083333,279.685,0.144583333,9.649583333,53.07708333,5.925416667,0.855,0.4325,Moscow,55.7504461,37.6174943
2022-01-16,1,4.367916667,318.3475,1.090416667,21.07,40.58625,13.23833333,2.9475,1.295,Moscow,55.7504461,37.6174943
2022-01-18,1,3.037083333,302.6333333,0.9975,18.46416667,36.89833333,11.03541667,1.785833333,0.695416667,Moscow,55.7504461,37.6174943
2022-04-02,1,3.28125,281.7704167,1.01,16.72208333,70.30458333,6.005,2.528333333,0.56,Moscow,55.7504461,37.6174943
2022-02-12,1,3.462083333,305.2745833,1.179166667,14.54,42.45416667,9.58,2.3175,1.622916667,Moscow,55.7504461,37.6174943
2022-02-20,1,6.113333333,304.8566667,0.323333333,26.79,31.23333333,20.34333333,4.73,3.423333333,Moscow,55.7504461,37.6174943
2022-03-06,1,6.055416667,308.8916667,1.544166667,17.30041667,56.34083333,12.14916667,4.550416667,3.085,Moscow,55.7504461,37.6174943
2021-11-09,1,2.498333333,307.6391667,0.577083333,17.26416667,49.98541667,10.78333333,1.30875,0.71625,Moscow,55.7504461,37.6174943
2021-11-08,1,3.455,307.3616667,0.565833333,23.79125,24.52625,12.33333333,2.417083333,0.640416667,Moscow,55.7504461,37.6174943
2021-11-07,1,2.612,284.9192,0.2808,18.1372,41.764,9.6604,1.7956,0.6572,Moscow,55.7504461,37.6174943
2021-11-06,1,3.065416667,293.87125,0.914166667,15.22541667,31.38958333,7.99375,2.301666667,0.601666667,Moscow,55.7504461,37.6174943
2021-09-15,1,1.924583333,371.0595833,0.205,12.78583333,40.15958333,8.225416667,0.989583333,0.695,Moscow,55.7504461,37.6174943
2021-09-16,1,5.473333333,405.9683333,5.76625,24.96208333,8.82125,15.12083333,3.172083333,1.005416667,Moscow,55.7504461,37.6174943
2021-09-18,1,3.072083333,371.8941667,3.404166667,17.34125,29.8325,9.14,1.60625,0.76375,Moscow,55.7504461,37.6174943
2021-09-19,1,1.640833333,327.66625,0.545833333,11.61,45.10625,6.589166667,0.915833333,0.5475,Moscow,55.7504461,37.6174943
2021-09-20,1,1.795416667,327.1116667,0.100416667,12.61458333,46.84958333,6.403333333,1.1775,0.288333333,Moscow,55.7504461,37.6174943
2021-09-21,1,3.000416667,344.9141667,0.461666667,19.53541667,30.57791667,9.441666667,1.905416667,0.4425,Moscow,55.7504461,37.6174943
2021-09-25,1,5.26875,339.21,2.847083333,25.8875,12.8075,16.03958333,3.86125,1.198333333,Moscow,55.7504461,37.6174943
2021-09-26,1,3.505833333,302.91125,2.502083333,13.91708333,7.859583333,6.747916667,2.754166667,0.307916667,Moscow,55.7504461,37.6174943
2021-09-27,1,2.887916667,319.8795833,4.205,25.11291667,7.7425,8.824583333,1.765416667,0.398333333,Moscow,55.7504461,37.6174943
2022-05-09,1,1.792916667,241.5770833,0.876666667,11.18958333,57.83083333,7.204583333,1.049166667,0.439166667,Moscow,55.7504461,37.6174943
2022-05-04,1,2.66375,251.1741667,1.46625,11.29541667,62.12375,8.53375,1.664583333,0.587083333,Moscow,55.7504461,37.6174943
2022-04-27,1,4.047916667,273.565,2.274583333,22.61208333,37.32541667,11.32625,2.25125,0.8725,Moscow,55.7504461,37.6174943
2022-08-31,1,2.713333333,190.6758333,0.758333333,10.47458333,33.52666667,7.505416667,1.995833333,0.740416667,Moscow,55.7504461,37.6174943
2022-06-22,1,3.43875,182.1220833,3.435,17.01458333,29.16416667,7.860416667,2.13375,0.465833333,Moscow,55.7504461,37.6174943
2021-10-15,1,2.935,310.14375,0.33875,15.7225,42.08041667,9.140416667,2.094166667,0.858333333,Moscow,55.7504461,37.6174943
2021-10-17,1,4.479583333,310.7004167,0.46,19.85833333,35.06333333,10.67041667,3.077916667,0.826666667,Moscow,55.7504461,37.6174943
2021-10-18,1,3.026666667,321.4075,0.585,18.17833333,38.50541667,10.35833333,1.812916667,0.74375,Moscow,55.7504461,37.6174943
2021-10-19,1,2.3225,329.8929167,0.664583333,17.65791667,26.45666667,9.465,1.3125,0.52625,Moscow,55.7504461,37.6174943
2021-10-20,1,4.148333333,338.2366667,2.980833333,24.395,31.70666667,16.05875,2.779166667,1.14,Moscow,55.7504461,37.6174943
2021-10-21,1,5.58875,269.2545833,0.211666667,15.41708333,51.60333333,9.795833333,4.753333333,0.980416667,Moscow,55.7504461,37.6174943
2021-10-22,1,1.9325,292.0641667,0.487916667,12.7625,51.31875,7.8925,1.298333333,1.10875,Moscow,55.7504461,37.6174943
2021-10-23,1,2.419166667,310.69875,0.610833333,15.23,43.92958333,8.60125,1.583333333,1.134166667,Moscow,55.7504461,37.6174943
2021-10-24,1,1.475833333,305.13625,0.3475,10.9,42.58833333,6.36625,0.757083333,0.443333333,Moscow,55.7504461,37.6174943
2021-10-25,1,4.98,355.9008333,2.932916667,25.66208333,34.66833333,17.7975,3.0025,1.565,Moscow,55.7504461,37.6174943
2021-10-26,1,5.9125,326.1370833,1.314166667,21.35666667,39.6975,14.07625,4.39625,1.305833333,Moscow,55.7504461,37.6174943
2021-10-27,1,5.734166667,323.6345833,0.3525,21.78541667,27.82875,12.15166667,4.422083333,1.015,Moscow,55.7504461,37.6174943
2021-10-30,1,6.884583333,273.2883333,0.560416667,16.18166667,35.49416667,9.402916667,5.74,0.647083333,Moscow,55.7504461,37.6174943
2021-11-05,1,8.200833333,312.2283333,5.36125,26.15166667,20.31958333,15.90166667,6.834166667,0.609166667,Moscow,55.7504461,37.6174943
2021-10-16,1,5.431666667,309.1704167,0.300416667,16.29416667,37.86291667,9.85125,4.539583333,0.892083333,Moscow,55.7504461,37.6174943
2022-06-23,1,3.212083333,193.17875,5.128333333,17.34708333,43.91416667,8.583333333,1.71625,0.674583333,Moscow,55.7504461,37.6174943
2022-03-05,1,3.382916667,318.07125,1.775,23.96958333,35.8675,13.88791667,2.034166667,1.199583333,Moscow,55.7504461,37.6174943
2022-06-28,1,3.986666667,195.9595833,4.6975,20.14916667,51.47666667,9.86375,2.239583333,0.92,Moscow,55.7504461,37.6174943
2022-07-11,1,3.292916667,183.2341667,0.872083333,12.4275,52.80916667,9.037916667,2.192083333,0.745416667,Moscow,55.7504461,37.6174943
2022-07-16,1,4.203333333,210.2158333,5.606666667,16.405,34.64125,10.01916667,2.788333333,1.450416667,Moscow,55.7504461,37.6174943
2020-12-17,1,4.215,289.8379167,1.092083333,18.85416667,18.63833333,9.753333333,2.979166667,0.644166667,Moscow,55.7504461,37.6174943
2022-07-15,1,3.280833333,184.0695833,1.826666667,12.55291667,43.74125,9.840416667,2.159583333,1.255416667,Moscow,55.7504461,37.6174943
2021-03-13,1,7.077083333,305.9716667,1.710833333,27.34791667,56.40125,20.61375,5.86125,3.596666667,Moscow,55.7504461,37.6174943
2022-08-10,1,3.39,193.5954167,3.268333333,20.98083333,32.00375,8.711666667,1.922916667,0.62,Moscow,55.7504461,37.6174943
2021-02-14,1,3.1525,261.7441667,0.85875,15.11875,65.74541667,9.996666667,1.995416667,1.020833333,Moscow,55.7504461,37.6174943
2021-02-27,1,6.40125,319.7383333,3.67375,19.71083333,22.66583333,13.13208333,4.815,1.14875,Moscow,55.7504461,37.6174943
2020-11-29,1,5.310833333,252.565,0.61,25.49125,25.86458333,10.84833333,3.755416667,0.427083333,Moscow,55.7504461,37.6174943
2022-07-19,1,2.371363636,176.225,1.670454545,10.65227273,30.16272727,8.018636364,1.415454545,1.035454545,Moscow,55.7504461,37.6174943
2022-07-21,1,5.125,175.24,0.015,12.855,36.84,6.2,3.99,0.445,Moscow,55.7504461,37.6174943
2021-03-02,1,3.37875,258.4066667,0.626666667,13.7525,58.6525,7.984166667,2.157083333,0.98125,Moscow,55.7504461,37.6174943
2021-03-03,1,4.682083333,266.1945833,1.684166667,14.92708333,57.8625,9.790416667,3.290416667,1.647916667,Moscow,55.7504461,37.6174943
2022-07-29,1,2.962916667,186.2245833,1.0225,11.69,38.67666667,8.15625,1.905416667,0.799166667,Moscow,55.7504461,37.6174943
2021-02-06,1,2.904166667,262.1620833,0.663333333,14.23375,61.47458333,9.145,1.864583333,1.03125,Moscow,55.7504461,37.6174943
2022-07-01,1,2.2525,187.8933333,3.4,16.39375,51.76333333,7.577083333,0.917083333,0.789166667,Moscow,55.7504461,37.6174943
2021-03-07,1,3.176666667,262.1616667,0.723333333,15.52666667,60.26041667,10.44833333,2.3225,2.22125,Moscow,55.7504461,37.6174943
2021-02-05,1,3.816666667,285.1104167,1.85375,17.705,30.6225,12.17041667,2.565,1.175833333,Moscow,55.7504461,37.6174943
2020-12-26,1,4.529166667,305.1366667,3.472916667,22.45666667,11.99708333,15.19541667,3.369583333,1.301666667,Moscow,55.7504461,37.6174943
2022-03-28,1,4.898333333,298.4608333,1.555,21.12833333,63.68833333,13.8325,3.765,2.119583333,Moscow,55.7504461,37.6174943
2022-07-12,1,5.12875,215.7091667,3.671666667,24.36125,36.97875,14.80708333,3.702083333,1.330416667,Moscow,55.7504461,37.6174943
2021-12-24,1,5.64125,334.7591667,0.767083333,31.08916667,31.44125,21.33833333,4.35875,1.856666667,Moscow,55.7504461,37.6174943
2021-07-24,1,4.934583333,256.6675,14.5775,15.84208333,17.46833333,11.62375,2.867916667,1.397083333,Moscow,55.7504461,37.6174943
2022-04-03,1,3.195416667,285.9429167,1.364166667,12.81333333,67.41208333,8.580833333,2.159583333,0.954583333,Moscow,55.7504461,37.6174943
2021-12-21,1,8.516666667,372.4491667,10.50583333,22.71125,4.091666667,19.07375,6.079583333,1.522916667,Moscow,55.7504461,37.6174943
2022-04-14,1,6.249583333,329.0579167,6.3675,31.57333333,35.16666667,11.25041667,4.102083333,0.8675,Moscow,55.7504461,37.6174943
2022-06-01,1,8.035833333,245.8895833,5.539166667,23.01958333,46.37916667,14.99,5.415416667,0.920833333,Moscow,55.7504461,37.6174943
2021-06-09,1,3.121666667,208.06,3.345416667,21.57875,23.18833333,9.155833333,1.750416667,0.449583333,Moscow,55.7504461,37.6174943
2021-03-08,1,4.467916667,284.8308333,1.645,19.54291667,48.41416667,13.05958333,2.997083333,1.705,Moscow,55.7504461,37.6174943
2021-12-08,1,6.324583333,379.96,14.06541667,32.08666667,1.559583333,20.85583333,4.197916667,0.804166667,Moscow,55.7504461,37.6174943
2021-11-13,1,4.324166667,327.5275,2.365,21.77708333,29.81833333,10.38791667,2.849583333,0.76625,Moscow,55.7504461,37.6174943
2021-05-08,1,4.716666667,247.6979167,1.465,29.125,39.615,14.41,3.640416667,0.57375,Moscow,55.7504461,37.6174943
2022-02-27,1,5.044166667,340.1833333,6.083333333,29.98833333,26.69458333,13.40541667,2.985833333,1.304166667,Moscow,55.7504461,37.6174943
2021-09-09,1,8.517916667,290.2554167,0.2825,13.80208333,46.61125,8.665416667,7.435833333,0.807916667,Moscow,55.7504461,37.6174943
2021-10-28,1,4.811666667,321.2704167,3.593333333,21.88458333,13.88541667,11.0575,3.3575,0.61625,Moscow,55.7504461,37.6174943
2021-11-11,1,6.3275,333.5079167,0.62,29.63833333,28.12166667,15.02541667,4.733333333,0.955833333,Moscow,55.7504461,37.6174943
2022-02-23,1,8.032916667,389.6945833,9.279583333,28.90208333,7.925416667,19.705,5.549166667,2.775,Moscow,55.7504461,37.6174943
2022-05-10,1,1.772916667,239.6304167,0.647916667,10.49625,68.72375,7.1975,1.034583333,0.349583333,Moscow,55.7504461,37.6174943
2021-09-28,1,5.739583333,395.9545833,4.3375,29.19,17.3025,10.25708333,3.319583333,0.9125,Moscow,55.7504461,37.6174943
2022-05-31,1,8.194166667,252.00875,3.414166667,29.7375,28.01083333,16.87916667,6.024166667,0.877916667,Moscow,55.7504461,37.6174943
2021-05-29,1,5.539166667,223.6375,3.959166667,24.22708333,35.23666667,8.175416667,4.287083333,0.31625,Moscow,55.7504461,37.6174943
2022-06-17,1,4.37625,225.8629167,5.0475,21.64916667,28.78333333,15.91,2.779166667,1.269166667,Moscow,55.7504461,37.6174943
2022-02-22,1,6.194583333,324.46875,2.037083333,25.04791667,39.235,14.45416667,4.959166667,1.743333333,Moscow,55.7504461,37.6174943
2021-03-21,1,4.9975,280.1020833,2.25625,18.64333333,57.23583333,13.51708333,3.922916667,4.205833333,Moscow,55.7504461,37.6174943
2022-06-04,1,3.79125,237.3354167,3.369583333,17.77875,31.63583333,9.069583333,2.508333333,1.268333333,Moscow,55.7504461,37.6174943
2022-02-11,1,6.467083333,326.8308333,1.887083333,25.57583333,29.56041667,15.06458333,4.49625,1.989583333,Moscow,55.7504461,37.6174943
2022-05-20,1,3.257083333,263.4133333,5.332083333,26.76791667,44.94916667,11.61583333,1.548333333,0.874166667,Moscow,55.7504461,37.6174943
2021-11-21,1,4.5175,321.4083333,0.622083333,23.77375,33.46666667,11.97625,2.834166667,0.969166667,Moscow,55.7504461,37.6174943
2021-08-24,1,8.095833333,370.9204167,18.17,19.02166667,15.16458333,17.0425,5.395,1.41625,Moscow,55.7504461,37.6174943
2022-02-19,1,4.818095238,299.93,1.282857143,20.39666667,47.43809524,12.31,3.867619048,2.148571429,Moscow,55.7504461,37.6174943
2022-08-21,1,7.891666667,209.5904167,1.167083333,15.14416667,56.93791667,10.52416667,6.07375,1.526666667,Moscow,55.7504461,37.6174943
2022-04-12,1,6.715416667,309.7258333,5.429583333,29.14625,29.95208333,12.90708333,4.374166667,0.686666667,Moscow,55.7504461,37.6174943
2022-07-02,1,2.658333333,197.00375,2.5575,12.64958333,54.285,8.180833333,1.671666667,0.847916667,Moscow,55.7504461,37.6174943
2021-06-06,1,4.809583333,216.3345833,1.789166667,16.40916667,42.945,8.256666667,3.159583333,0.644583333,Moscow,55.7504461,37.6174943
2021-08-14,1,7.397083333,291.2291667,4.70375,24.1275,29.79583333,13.76,5.6625,1.63375,Moscow,55.7504461,37.6174943
2022-08-19,1,4.5825,192.9,0.892916667,13.86875,57.5175,9.999583333,3.199583333,1.04625,Moscow,55.7504461,37.6174943
2021-06-03,1,2.447083333,203.1225,3.01,15.21583333,56.07416667,7.002083333,1.120416667,0.58,Moscow,55.7504461,37.6174943
2021-03-31,1,9.576666667,294.1491667,2.269166667,26.47708333,30.88666667,13.79583333,7.962916667,2.290833333,Moscow,55.7504461,37.6174943
2022-06-03,1,5.809166667,240.3958333,7.077083333,16.69166667,35.38833333,15.32375,4.247916667,1.064583333,Moscow,55.7504461,37.6174943
2022-06-07,1,6.297083333,293.5920833,10.41,23.39,31.28208333,12.82791667,3.973333333,1.580833333,Moscow,55.7504461,37.6174943
2022-04-09,1,5.1025,293.3141667,1.669166667,27.91166667,42.32666667,15.73666667,3.844583333,1.846666667,Moscow,55.7504461,37.6174943
2021-01-09,1,9.946666667,302.21625,3.604583333,31.03083333,10.67041667,12.57208333,8.049166667,0.7325,Moscow,55.7504461,37.6174943
2021-11-12,1,3.75375,307.9179167,1.534166667,17.8825,32.21333333,9.367916667,2.89625,0.486666667,Moscow,55.7504461,37.6174943
2022-05-25,1,4.84375,277.7375,3.720416667,24.37541667,26.65333333,16.03416667,2.903333333,1.266666667,Moscow,55.7504461,37.6174943
2021-07-20,1,3.870833333,218.6295833,2.435416667,14.85916667,41.1675,9.337916667,2.535,0.939583333,Moscow,55.7504461,37.6174943
2022-02-13,1,7.02875,306.805,0.590833333,19.42125,51.08083333,12.35333333,5.615833333,3.542916667,Moscow,55.7504461,37.6174943
2021-02-07,1,5.9575,292.2029167,2.369166667,21.49916667,53.78583333,13.76416667,4.260416667,1.785833333,Moscow,55.7504461,37.6174943
2021-09-22,1,8.629583333,408.05375,13.52833333,32.29458333,4.231666667,18.46791667,5.67875,0.966666667,Moscow,55.7504461,37.6174943
2022-07-23,1,7.67875,257.7095833,7.038333333,23.70458333,32.2675,12.38208333,5.937083333,1.98375,Moscow,55.7504461,37.6174943
2021-11-24,1,5.208333333,318.7654167,0.665416667,23.15166667,36.04625,14.50625,3.947916667,1.280833333,Moscow,55.7504461,37.6174943
2021-08-15,1,7.254583333,262.9975,2.35875,18.68916667,48.45458333,13.68375,5.916666667,2.043333333,Moscow,55.7504461,37.6174943
2021-01-16,1,7.239166667,306.66625,2.504583333,22.06375,19.58791667,12.85958333,6.1175,0.54875,Moscow,55.7504461,37.6174943
2022-05-08,1,3.967916667,240.9525,0.665416667,14.18041667,59.24708333,10.27666667,3.122083333,1.039166667,Moscow,55.7504461,37.6174943
2022-05-14,1,2.121666667,226.4183333,0.702916667,10.61041667,60.06666667,6.217083333,1.256666667,0.86875,Moscow,55.7504461,37.6174943
2021-07-16,1,7.232916667,230.8695833,3.054166667,17.25875,44.45041667,12.1175,5.779166667,0.7525,Moscow,55.7504461,37.6174943
2021-06-04,1,2.700416667,197.6304167,2.63625,12.31375,61.73541667,6.644166667,1.385833333,0.709166667,Moscow,55.7504461,37.6174943
2022-04-06,1,6.627916667,321.2683333,4.084583333,22.85541667,61.43833333,17.47333333,4.995,3.714166667,Moscow,55.7504461,37.6174943
2021-04-05,1,5.952083333,279.9633333,2.10125,29.35375,42.13041667,18.6375,4.19875,3.214166667,Moscow,55.7504461,37.6174943
2021-04-08,1,5.224583333,282.0491667,2.972083333,25.25916667,45.09291667,17.06083333,3.923333333,2.298333333,Moscow,55.7504461,37.6174943
2021-04-04,1,7.825416667,314.0379167,6.074583333,25.485,39.505,16.20416667,5.754583333,3.812916667,Moscow,55.7504461,37.6174943
2021-05-10,1,4.192083333,254.7904167,4.03125,20.91416667,57.63833333,9.882916667,2.483333333,0.789166667,Moscow,55.7504461,37.6174943
2021-04-18,1,4.397083333,248.80875,1.582083333,21.35583333,55.28375,10.34666667,2.645,1.219583333,Moscow,55.7504461,37.6174943
2022-03-09,1,8.989583333,347.8325,7.290833333,28.99666667,40.19583333,13.92791667,6.235833333,2.695833333,Moscow,55.7504461,37.6174943
2021-04-17,1,4.356666667,238.3791667,2.124166667,14.01125,66.33916667,7.08125,2.857083333,1.215416667,Moscow,55.7504461,37.6174943
2022-04-01,1,8.181666667,308.8920833,2.690416667,22.15625,63.0625,10.11708333,6.23,1.16375,Moscow,55.7504461,37.6174943
